,VSTOXX_ret,VIX_ret,RealizedVol_10d_ret,CAC40_ret,DAX_ret,STOXX600_ret,EUROSTOXX_Banks_ret,EUROPE_Financials_ret,Ukraine_z,guerre Russie_z,invasion Ukraine_z,OTAN_z,sanctions économiques_z,Israël_z,Palestine_z,Hamas_z,guerre Gaza_z,guerre mondiale_z,Chine Taïwan_z,conflit Chine USA_z,mer de Chine_z,Iran nucléaire_z,Iran Israël_z,attaques pétroliers_z,Corée du Nord_z,missile nucléaire_z,Kim Jong Un_z,tensions géopolitiques_z,GPR_Global_z,EPU_z,OAT_10Y_z,Bund_10Y_z,Infl_Exp_10Y_US_z,Spread_OAT_Bund_z,Technology,Health Care,Oil & Gas,Financials,Banks,Insurance,Consumer Discretionary,Consumer Staples,Industrials,Telecommunications,Utilities,Real Estate,Sentiment_Composite,VIX,RealizedVol_10d,VSTOXX,Delta_GPR_x,CAC40,DAX,STOXX600,EUROSTOXX_Banks,EUROPE_Financials,GPR_Global,Z_GPR,Delta_GPR_y,EPU,Bund_10Y,OAT_10Y,Delta_GPR,Infl_Exp_10Y_US
2010-08-13,,0.188131084188337,0.2733329080070674,-0.0287014955285656,-0.0241271595997858,-0.0122505040474907,,,,,,,,,,,,,,,,,,,,,,,-0.8703561045925065,0.2172435095298876,,,-1.1170296631492591,,-0.0477856403534727,-0.0288354912773511,-0.012545434738133,-0.0392028798281638,-0.0232398848138328,-0.0063735454451727,-0.0406032169594664,0.0304893299120107,0.0140429783541527,-0.0509227977659487,0.0034953415801517,-0.0158311858944766,-0.1977636258663054,26.239999771118164,0.2041188690013061,,-10.559999999999995,3610.909912109375,6110.41015625,255.5599975585937,,,54.13,-1.0085936374464957,-10.559999999999995,178.21899205128204,,,-10.559999999999995,1.68
2010-08-20,,-0.0289987459445129,-0.1911933986354697,-0.0237616442714454,-0.0173747739537351,-0.0134330818641377,,,,,,,,,,,,,,,,,,,,,,,-0.8166776428294878,0.229227482141199,,,-1.4362116251841666,,0.0011934078499352,0.0021253223862152,-0.0272791918490048,-0.0241870999206327,-0.0139007840554197,-0.015464776668612,-0.0140461235917079,-0.0034608274774475,-0.0222642521743323,-0.0170094258465414,-0.014871563809589,-0.0106958131538256,-0.1977636258663054,25.489999771118164,0.1685966400252018,,3.289999999999999,3526.1201171875,6005.16015625,252.1499938964844,,,57.42,-0.7269300029134625,3.289999999999999,179.35072461538462,,,3.289999999999999,1.57
2010-08-27,,-0.0416559622837962,-0.0779177485524547,-0.0053117395875528,-0.009031299904743,-0.0036154448664529,,,,,,,,,,,,,,,,,,,,,,,-0.2010884749514658,0.2412114547525104,,,-1.3201454571714728,,-0.0095850297220764,-0.0241754281561894,-0.0120212705240975,-0.0085107297055517,-0.0123242978987113,-0.0009742877602584,-0.0157031136442174,0.0021311368883495,0.0185879616421508,-0.0232816975622692,0.0078691940803096,0.000597372836462,-0.1977636258663054,24.450000762939453,0.1559587217611611,,37.73,3507.43994140625,5951.169921875,251.2400054931641,,,95.15,1.02806636096737,37.73,180.4824571794872,,,37.73,1.61
2010-09-03,,-0.1374538260757845,0.1636144924307454,0.0459045142676455,0.0303603299023969,0.0358102074450243,,,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.3104415009654712,,-0.4288548355021467,0.2531954273638213,0.8502187710542827,1.0565642193302234,-1.2911289151682994,-0.6366714999446349,0.0644885038255277,0.0389282311698036,0.0322993225396431,0.0482022192565612,0.0414243689528793,0.0196307102101004,0.0647076872786063,0.0210647248840502,0.0171631346124257,0.0509296500069342,0.0353150342710464,0.0380719613457855,-0.0117142217412097,21.309999465942383,0.1836819741004094,,-13.960000000000008,3672.199951171875,6134.6201171875,260.3999938964844,,,81.19,0.4932657101637773,-13.960000000000008,181.6141897435897,2.3004545454545497,2.68,-13.960000000000008,1.62
2010-09-10,,0.031411373109055,-0.227604305360449,0.0144960559719429,0.0129805645231755,0.0163782684541171,,,,,,,,,,,,,,,,,,,,,,,-0.3394451180366932,0.2651793999751327,,,-0.7978477011143512,,0.0437971666308067,0.0359563427879176,0.013953279694425,0.007213682324375,0.0280702187460232,0.0229965894115744,0.0179910081058838,0.0249595734743044,0.0086519418965696,0.0113312946274025,0.0277864676548876,0.0102915665664565,-0.1977636258663054,21.989999771118164,0.1462915510071142,,5.480000000000004,3725.820068359375,6214.77001953125,264.70001220703125,,,86.67,1.264029222276724,5.480000000000004,182.7459223076923,,,5.480000000000004,1.79
2010-09-17,,0.0009091117791446,-0.3974998164223509,-0.0010204432729565,-0.0008065100674983,-0.0069756400228158,,,,,,,,,,,,,,,,,,,,,,,-0.2958823542350944,0.2771633725864442,,,-0.9139138691270452,,0.0160748191899401,0.0,-0.0136192378858499,-0.0135688172538601,0.0094576028937472,-0.0351801448430433,0.005353611221938,-0.0120162631182931,-0.0046774415949636,-0.0044362474934789,-0.0076415998108311,0.0039741107729771,-0.1977636258663054,22.01000022888184,0.0983076393505892,,2.6700000000000017,3722.02001953125,6209.759765625,262.8599853515625,,,89.34,1.2063852435179696,2.6700000000000017,183.87765487179487,,,2.6700000000000017,1.75
2010-09-24,,-0.0137239642179305,0.3047411747856201,0.0161133370862831,0.0141575145910284,0.0042139496232644,,,,,,,,,,,,,,,,,,,,,,,-0.2650457910946369,0.2891473451977556,,,-0.7398146171080043,,0.0348223934428666,0.0025199378291233,0.0079949172480946,-0.0054795898361133,0.0178464461936794,-0.0032307285539089,0.0074093734297908,-0.0082643577400626,-0.0010825982638047,0.0120530125024676,0.0187443872129306,-0.0073926996892326,-0.1977636258663054,21.709999084472656,0.1333320873570576,,1.8900000000000008,3782.47998046875,6298.2998046875,263.9700012207031,,,91.23,1.1181710298066432,1.8900000000000008,185.00938743589745,,,1.8900000000000008,1.81
2010-10-01,,0.0357423674909416,-0.0523892887763359,-0.0241871568144986,-0.0139030961927844,-0.0186599873982462,,,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,-1.1712837672808911,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.3104415009654712,,-0.4340758409015892,0.3011313178090667,0.8821712267629449,1.0961037215809766,-0.7978477011143512,-0.65975596493419,-0.02705704150805,0.003014967922471,0.0164530767428635,-0.0444724939499417,-0.0145779973298229,-0.0146705394448878,-0.0045528826467147,-0.0241482346710707,-0.0182149551909396,-0.0165091286506802,-0.0223303682069281,-0.0172714722094626,-0.0117142217412097,22.5,0.126526734378334,,-10.36,3692.090087890625,6211.33984375,259.0899963378906,,,80.87,0.3936537227325953,-10.36,186.14112,2.34571428571429,2.72,-10.36,1.79
2010-10-08,,-0.0828986780099008,-0.3178325254695271,0.0190716092967964,0.0128498953401479,0.0121989880351289,,,,,,,,,,,,,,,,,,,,,,,-0.6569475088902927,0.2845828687110932,,,-0.3045664870604031,,0.0122314485039799,-0.0111003928593902,-0.0022872629945342,0.0161447601052631,0.0364477800254242,0.0124023654620132,0.0345731430032785,0.0139824960471439,0.0084202398716865,0.0173074351909233,0.0071594190741402,0.0149857838544785,-0.1977636258663054,20.709999084472656,0.0920766239408332,,-13.66000000000001,3763.179931640625,6291.669921875,262.2699890136719,,,67.21,-0.685011394545116,-13.66000000000001,184.57833115384616,,,-13.66000000000001,1.96
2010-10-15,,-0.0845999138101509,0.1289165947551702,0.0169135873854138,0.0313903053708841,0.01348249062797,,,,,,,,,,,,,,,,,,,,,,,-0.5807534613421782,0.2680344196131193,,,0.0726485589808511,,0.0371614773699583,0.026535038140367,0.0032660415316952,-0.0033024779269516,0.0294540090621061,0.0054989025367835,0.0270014086219065,0.0122384151555673,0.0072648953911701,0.0228807474686666,0.0171760071147541,0.01194190965761,-0.1977636258663054,19.030000686645508,0.1047459289998155,,4.670000000000002,3827.3701171875,6492.2998046875,265.8299865722656,,,71.88,-0.3236414296405305,4.670000000000002,183.0155423076923,,,4.670000000000002,2.09
2010-10-22,,-0.0132242070476129,-0.1511938478630958,0.0106992711141948,0.0173372533944391,0.0034549339670304,,,,,,,,,,,,,,,,,,,,,,,-0.69284192101146,0.2514859705151461,,,0.0726485589808511,,0.0355066603978948,0.0112989855892459,-0.0045749566444148,0.0098753442681862,0.0110141797290903,0.013139117278291,-0.0184050920590265,-0.0140742265315127,-0.0007243561554265,0.0054458614098053,-0.0032604388376009,-0.0016972933493663,-0.1977636258663054,18.780000686645508,0.0900480886728692,,-6.86999999999999,3868.5400390625,6605.83984375,266.75,,,65.01,-0.7513317151766116,-6.86999999999999,181.4527534615385,,,-6.86999999999999,2.09
2010-10-29,,0.1212087073229666,-0.2688554614409182,-0.0090989609596174,-0.0006768616151884,-0.0029660007762073,,,,,,,,,,,,,,,,,,,,,,,-0.4776386047031879,0.2349375214171723,,,0.1887147269935449,,-0.0084333712439782,-0.0117934342006003,0.0081550689581794,-0.0212826454409991,-0.0123517980083368,0.0192346406986471,-0.0071280347347116,-0.001575712541447,0.0253903978939032,-0.0176099169782496,-0.0050383479179686,0.0056469168397021,-0.1977636258663054,21.200000762939453,0.0688195860083483,,13.189999999999998,3833.5,6601.3701171875,265.9599914550781,,,78.2,0.1248093985141645,13.189999999999998,179.88996461538463,,,13.189999999999998,2.13
2010-11-05,,-0.1492883299642513,0.365433983730576,0.021478893000653,0.0228873415227823,0.0223458811782251,,,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,-1.1712837672808911,0.1528463922447998,-0.1398133604667485,,1.724057856643033,,-0.3104415009654712,,-0.8571404346751677,0.2183890723191984,1.1058384167235804,1.2594807179685872,0.1016651009840252,-0.2516454233904238,0.0254070663073519,-0.0054520540520791,0.0401196891112742,0.0085675189325036,0.0454154819446743,-0.0021887506717142,0.0791392245093716,0.0073334601594964,0.0049309116319064,0.045155153954594,0.0352310022759131,0.0145335153969566,-0.0117142217412097,18.26000022888184,0.0991786102449311,,-23.260000000000005,3916.72998046875,6754.2001953125,271.9700012207031,,,54.94,-1.6281209742798868,-23.260000000000005,178.32717576923076,2.53272727272727,3.0,-23.260000000000005,2.1
2010-11-12,,0.1210635368152828,0.0523993381062988,-0.0220998977869566,-0.0029046810978972,-0.0066033941510097,,,,,,,,,,,,,,,,,,,,,,,-0.5215276813422517,0.2018406232212249,,,-0.0434176090318426,,0.018874785422777,-0.0119999285879542,-0.0015616589699376,-0.0104811311832101,-0.0234782959315651,-0.0015659288695441,0.004734135450919,-0.0047076821467434,-0.003166961006118,-0.0056763328798024,-0.0026852793486035,-0.0083592595913369,-0.1977636258663054,20.61000061035156,0.1045140703267553,,20.570000000000007,3831.1201171875,6734.60986328125,270.17999267578125,,,75.51,-0.2180586441170235,20.570000000000007,176.76438692307693,,,20.570000000000007,2.05
2010-11-19,,-0.1331848591323785,0.4650920466511921,0.0075513913957241,0.0160466928798417,-0.0025199860838194,,,,,,,,,,,,,,,,,,,,,,,-0.061426580516378,0.1852921741232514,,,0.130681642987198,,0.0349084624581746,0.0110051044284382,-0.0163885280212357,-0.0173915889967397,0.0218323928284296,0.004379157972177,-0.0261446717271142,0.0096536290463619,-0.0088513323996577,0.0258488154340015,0.0080339805025098,-0.0056119731412689,-0.1977636258663054,18.040000915527344,0.166403199050848,,28.19999999999999,3860.159912109375,6843.5498046875,269.5,,,103.71,1.8889424153413203,28.19999999999999,175.2015980769231,,,28.19999999999999,2.11
2010-11-26,,0.2084011879250162,0.1388381071246445,-0.0346623989687717,0.0007931589196648,-0.0108189597105363,,,,,,,,,,,,,,,,,,,,,,,-0.8346248488900716,0.1687437250252775,,,0.1596981849903721,,0.0199619110845678,0.0074347665804674,-0.0082957806876708,-0.0530392505010501,0.0072940447223134,-0.030742796747695,-0.0022528585639581,0.0018160925229107,-0.0168551316067215,-0.0190409975100241,-0.0004845384296794,-0.0141681274573123,-0.1977636258663054,22.21999931335449,0.1911869720328197,,-47.38999999999999,3728.64990234375,6848.97998046875,266.6000061035156,,,56.32,-1.394265097046465,-47.38999999999999,173.63880923076923,,,-47.38999999999999,2.12
2010-12-03,,-0.2100655814128833,0.0334780377901708,0.0058562972559439,0.0143138458975293,0.0161479725249495,,,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,-1.1712837672808911,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.3104415009654712,,-0.3431977156675426,0.152195275927304,1.3774342902472092,1.593231179339122,0.3047808950062388,-0.4361311477102305,0.0506149303181641,0.0243920834051187,0.0136830429860624,0.0378161418095175,0.0120997790895312,-0.0077543421969451,0.04661495855519,-0.0101601225918575,-0.0047128068090288,0.0311712583692606,0.0043571598325351,0.0192200910517198,-0.0117142217412097,18.010000228881836,0.1976958815576337,,30.12,3750.550048828125,6947.72021484375,270.94000244140625,,,86.44,0.6641710450520354,30.12,172.0760203846154,2.9147619047619,3.34,30.12,2.17
2010-12-10,,-0.0224602147289747,-0.1875295545882769,0.0280779356142488,0.0083775991228005,0.0191916403477954,,,,,,,,,,,,,,,,,,,,,,,-0.7546782037111077,0.1356468268293305,,,0.2757643530030659,,-0.0047789020097087,0.0114996817101416,0.0417824615764203,0.0161968458132719,0.0117770572408765,0.0249852711143134,0.0250234782444487,0.0202179281578974,0.0119198650841401,0.0238277324375467,0.0120044498807924,0.0232443274379755,-0.1977636258663054,17.610000610351562,0.1638907985589703,,-25.22,3857.35009765625,7006.169921875,276.19000244140625,,,61.22,-0.8963826961313751,-25.22,170.51323153846155,,,-25.22,2.16
2010-12-17,,-0.0890267220921021,-0.964164457742156,0.0025890986920789,-0.0033912922213765,0.0008324532419088,,,,,,,,,,,,,,,,,,,,,,,-0.0051376160536381,0.1190983777313566,,,0.6239628570411462,,-0.0219348945926514,0.0216783540123068,0.0096532813268145,-0.0291451302477533,0.0072474384951864,-0.0028513498815478,0.0096446899281704,0.0107201162185071,-0.0039578248128042,0.0124095614314248,0.0083188584998045,0.0,-0.1977636258663054,16.110000610351562,0.0624918336029123,,45.94,3867.35009765625,6982.4501953125,276.4200134277344,,,107.16,1.8617489629387127,45.94,168.9504426923077,,,45.94,2.28
2010-12-24,,0.0221002674234824,0.0925925702694607,0.0113053871901094,0.0107179081710686,0.0191341826541,,,,,,,,,,,,,,,,,,,,,,,0.3107332106126355,0.1025499286333831,,,0.7690455670570141,,0.0286745109114344,0.0166439484543138,0.0205027017360465,0.0188686737528634,0.0131222205863977,0.0284618577309076,0.0296318458747171,0.0103551486025947,0.014672037058129,0.0094686671729697,0.0229301523136879,0.014122998443355,-0.1977636258663054,16.469999313354492,0.068554459330286,,19.36,3911.320068359375,7057.68994140625,281.760009765625,,,126.52,2.09823771531533,19.36,167.38765384615385,,,19.36,2.33
2010-12-31,,0.0748450134225571,0.4886364801167757,-0.0156043964580501,-0.0205419810736682,-0.0169660133192879,,,,,,,,,,,,,,,,,,,,,,,-1.0131179709835134,0.0860014795354092,,,0.6819959410474931,,-0.0505125318240365,-0.0036743479058355,-0.0085661712301992,-0.0198716252278376,-0.0083784970950566,-0.0149118691216658,0.0066556952108107,-0.0063016603309486,-0.0219075360216946,0.0,-0.0123354693224553,-0.0135761938542012,-0.1977636258663054,17.75,0.111750078531719,,-81.13999999999999,3850.760009765625,6914.18994140625,277.0199890136719,,,45.38,-1.329658796107901,-81.13999999999999,165.824865,,,-81.13999999999999,2.3
2011-01-07,,-0.0349706383615675,-0.0971285053434858,0.0038412217224887,0.0048549842933134,0.0143361359957419,,,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,-1.1712837672808911,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.3104415009654712,,-0.5365380718656491,0.0694530304374357,1.4573154295188648,1.6822565148707145,0.8560951930665338,-0.4444909539616281,0.0544231348304544,0.0118937800429454,0.0346927372785907,0.012465963695799,-0.0200058262071365,0.0018761644910357,-0.010701854812834,0.0080587556700346,0.0296927295076377,-0.0254520469416151,-0.0054012920268167,0.0194917107457163,-0.0117142217412097,17.139999389648438,0.1014064228527965,,29.21,3865.580078125,6947.83984375,281.0199890136719,,,74.59,-0.13716103473602,29.21,164.26207615384615,3.0166666666666697,3.44,29.21,2.36
2011-01-14,,-0.1031588319331184,0.1537792837605875,0.0299938521791176,0.0182356087525299,0.0097382100938565,,,,,,,,,,,,,,,,,,,,,,,-0.6616790450335375,0.0529045813394622,,,0.827078651063361,,0.0152170137589316,0.0330979178082296,0.0128113177769152,0.0614989523989698,0.0058840192083224,0.015806957076683,-0.006256902892854,-0.0138906449007806,-0.0088513323996577,0.0275440174566304,-0.0132730911710961,0.0010717989947648,-0.1977636258663054,15.460000038146973,0.1182635625489471,,-7.670000000000002,3983.280029296875,7075.7001953125,283.7699890136719,,,66.92,-0.46160586890672,-7.670000000000002,162.69928730769232,,,-7.670000000000002,2.35
2011-01-21,,0.1778917114081499,0.3075693555117185,0.0085417529939597,-0.001878648254971,-0.0088844690144904,,,,,,,,,,,,,,,,,,,,,,,-0.3019191417282,0.0363561322414884,,,0.5078966890284536,,-0.0434910530560592,-0.0186508374476782,-0.0119522424238676,0.0157190671838572,-0.0292231493150268,0.0296901781482986,-0.0472302404203391,-0.0195177578661535,0.0144753672835365,0.002782962901243,-0.0362005517789916,0.0095948453096813,-0.1977636258663054,18.46999931335449,0.1608520615443253,,22.05,4017.449951171875,7062.419921875,281.260009765625,,,88.97,0.4101770070530071,22.05,161.13649846153845,,,22.05,2.24
2011-01-28,,0.0815825648667716,-0.1739406808338703,-0.0037731507825213,0.0057012870918811,-0.0028840436821573,,,,,,,,,,,,,,,,,,,,,,,-0.6174636555570086,0.0198076831435148,,,0.5949463150379734,,0.0131055164534775,0.0282831731858249,-0.0080480503785907,-0.0133921446880385,0.0007319096595351,-0.0168580897601576,-0.0105833007973747,0.0012961094802823,-0.0052717597602279,-0.0003477054788827,-0.0052084361202567,-0.0079893811723606,-0.1977636258663054,20.040000915527344,0.1351715063208855,,-19.340000000000003,4002.320068359375,7102.7998046875,280.45001220703125,,,69.63,-0.4515173676490368,-19.340000000000003,159.57370961538462,,,-19.340000000000003,2.27
2011-02-04,,-0.2295261788224039,-0.2384808537710627,0.0111535351200284,0.0158408339146891,0.0192465784989055,,,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.3104415009654712,,-0.2094094523068274,0.0032592340455413,1.5851252523535138,1.8415453044737216,0.9141282770728808,-0.5425096822588265,-0.0287129723011629,0.0334219633837185,0.0276094760187548,0.0238871710028936,0.0213543035797743,0.0123703479748957,0.0576566207206132,0.008767262816954,0.0305366180380409,0.0093379362380706,0.026019929717731,0.0159155199209375,-0.0117142217412097,15.93000030517578,0.106491325972187,,25.010000000000005,4047.2099609375,7216.2099609375,285.8999938964844,,,94.64,0.5419939588192869,25.010000000000005,158.01092076923078,3.199,3.6,25.010000000000005,2.38
2011-02-11,,-0.0151806030785284,-0.151148563648269,0.0132787039739614,0.0212506627769446,0.0072836454214577,,,,,,,,,,,,,,,,,,,,,,,-0.1606256831057863,-0.0132892150524325,,,0.6239628570411462,,0.0694779306768957,0.0016842430357915,0.0036426437560668,0.0,0.0062474328655738,0.0169467720596952,0.0146445004518791,0.0084365376923178,-0.0058268965849548,-0.0017227861502928,0.015149899888393,0.0187702098442443,-0.1977636258663054,15.6899995803833,0.0915527191479994,,2.989999999999995,4101.31005859375,7371.2001953125,287.989990234375,,,97.63,0.7028499339274575,2.989999999999995,156.44813192307691,,,2.989999999999995,2.28
2011-02-18,,0.0460854106227506,-0.3660305947729902,0.01352092156554,0.0075158922184748,0.010535020728474,,,,,,,,,,,,,,,,,,,,,,,-0.6693473967139687,-0.029837664150406,,,0.7980621090601869,,-0.0438836193948119,0.0029405008013633,0.0144407656972131,0.0382951273382836,0.0235637616321445,0.0058791373617899,-0.0282331074379718,0.0161614883342553,0.0078752071131813,0.029893447439783,0.0066608780712014,-0.0077782576291779,-0.1977636258663054,16.43000030517578,0.0634901246918406,,-31.18,4157.14013671875,7426.81005859375,291.0400085449219,,,66.45,-0.6988353438522218,-31.18,154.88534307692308,,,-31.179999999999996,2.34
2011-02-25,,0.1568424171930944,0.6704222104787876,-0.0210910383251494,-0.0330772651330786,-0.0240640771859004,,,,,,,,,,,,,,,,,,,,,,,0.4937947124305898,-0.0463861132483795,,,0.9721613610792276,,-0.0320234197616666,-0.0276435828410633,-0.0024843896554104,-0.0360278334928722,-0.0339377764327673,-0.0267314951827788,-0.0239886298484003,-0.0153980992482259,-0.0283652762312213,-0.024391184807794,-0.0201158842934594,-0.0349613663214297,-0.1977636258663054,19.21999931335449,0.1241271678936088,,71.29,4070.3798828125,7185.169921875,284.1199951171875,,,137.74,1.8586084564182683,71.29,153.32255423076924,,,71.29,2.4
2011-03-04,,-0.0083594976103293,0.0636519840489935,-0.0124022020432494,-0.0008730144041635,-0.0078442904751518,,,-0.350158995878948,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.0963685522593154,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.3104415009654712,,0.1979921252684232,-0.0629345623463534,1.5931133662806791,1.85267437577656,1.2333102391077897,-0.5545314471181094,-0.0327799201721407,0.0077318124243742,0.0,-0.0449251405086301,0.019231172747811,-0.0200679615197096,0.0098904951940779,0.0040620319320904,0.0024528060282452,-0.001029296338586,-0.0067959097771447,0.0139190292665559,-0.0117142217412097,19.059999465942383,0.1322849848745704,,-18.13000000000001,4020.2099609375,7178.89990234375,281.8999938964844,,,119.61,1.0149639026781505,-18.13000000000001,151.75976538461538,3.2117391304347795,3.61,-18.13000000000001,2.49
2011-03-11,,0.0521324208177853,-0.2825398191668493,-0.0230306561570845,-0.0278837597643946,-0.0232551224160735,,,,,,,,,,,,,,,,,,,,,,,0.4779685398135296,-0.0794830114443269,,,1.0882275290919214,,-0.0115783178630082,-0.0419457944820933,-0.0391765156596564,-0.0162376664777944,-0.0349965888807886,-0.0098761494001187,-0.066540873141928,-0.0122356180909413,0.0017487637924903,-0.0208125472022384,-0.0088064806831814,-0.0247586943962358,-0.1977636258663054,20.07999992370605,0.0997252348237521,,17.16000000000001,3928.679931640625,6981.490234375,275.4200134277344,,,136.77,1.404868839174742,17.16000000000001,150.19697653846154,,,17.16000000000001,2.44
2011-03-18,,0.19649686513115,0.6165231669808771,-0.0306165516341963,-0.0464824821936993,-0.0286918062142031,,,,,,,,,,,,,,,,,,,,,,,0.6579300696755647,-0.0960314605423004,,,1.0592109870887487,,-0.0323917807189519,-0.0372767963629838,-0.0133103017063395,-0.0278268413902752,-0.025903579816321,-0.0340727381959912,-0.0128433670173462,-0.0453853907674566,-0.0475854172327497,-0.0155426552149047,-0.0434360174642082,-0.0281866319740991,-0.1977636258663054,24.440000534057617,0.1847386122970965,,11.03,3810.219970703125,6664.39990234375,267.6300048828125,,,147.8,1.5745524512619455,11.03,148.6341876923077,,,11.03,2.43
